,Total_Transmission_counts,Patient_transmission_counts,hcw_transmission_count
206,2.0,1.0,1.0
207,0.0,0.0,0.0
208,2.0,0.0,2.0
209,3.0,1.0,2.0
210,3.0,2.0,1.0
211,2.0,2.0,0.0
212,3.0,0.0,3.0
213,3.0,1.0,2.0
214,3.0,1.0,2.0
215,2.0,1.0,1.0
216,1.0,1.0,0.0
217,4.0,3.0,1.0
218,1.0,0.0,1.0
219,0.0,0.0,0.0
220,1.0,1.0,0.0
221,0.0,0.0,0.0
222,0.0,0.0,0.0
223,0.0,0.0,0.0
224,0.0,0.0,0.0
225,0.0,0.0,0.0
226,0.0,0.0,0.0
227,0.0,0.0,0.0
228,0.0,0.0,0.0
229,0.0,0.0,0.0
230,0.0,0.0,0.0
231,0.0,0.0,0.0
232,0.0,0.0,0.0
233,0.0,0.0,0.0
234,0.0,0.0,0.0
235,0.0,0.0,0.0
236,0.0,0.0,0.0
237,0.0,0.0,0.0
238,0.0,0.0,0.0
