,count
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,1
71,6
72,6
73,6
74,6
75,8
76,10
77,10
78,11
79,14
80,19
81,20
82,24
83,26
84,27
85,29
86,33
87,38
88,38
89,43
90,46
91,46
92,53
93,60
94,68
95,73
96,78
97,85
98,87
99,92
100,99
101,106
102,110
103,112
104,118
105,119
106,121
107,122
108,127
109,133
110,136
111,137
112,137
113,139
114,143
115,145
116,146
117,149
118,151
119,151
120,152
121,153
122,153
123,156
124,159
125,160
126,161
127,162
128,162
129,162
130,162
131,162
132,162
133,162
134,162
135,162
136,163
137,164
138,164
139,164
140,164
141,164
142,164
143,164
144,164
145,164
146,164
147,164
148,164
149,164
150,164
151,164
152,164
153,164
154,164
155,164
156,164
157,164
158,164
159,164
160,164
161,164
162,164
163,164
164,164
165,164
166,164
167,164
168,164
169,164
170,164
171,164
172,164
173,164
174,164
175,164
176,164
177,164
178,164
179,164
180,164
181,164
182,164
183,164
184,164
185,164
186,164
187,164
188,164
189,164
190,164
191,164
192,164
193,164
194,164
195,164
196,164
197,164
198,164
199,164
200,164
201,164
202,164
203,164
204,164
205,164
206,164
207,164
208,164
209,164
210,164
211,164
212,164
213,164
214,164
215,164
216,164
217,164
218,164
219,164
220,164
221,164
222,164
223,164
224,164
225,164
226,164
227,164
228,164
229,164
230,164
231,164
232,164
233,164
234,164
235,164
236,165
237,166
238,166
