,occupied_bed
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,1.0
60,1.0
61,1.0
62,1.0
63,1.0
64,1.0
65,1.0
66,1.0
67,1.0
68,1.0
69,1.0
70,1.0
71,1.0
72,3.0
73,3.0
74,2.0
75,2.0
76,3.0
77,8.0
78,9.0
79,13.0
80,17.0
81,21.0
82,21.0
83,29.0
84,34.0
85,39.0
86,46.0
87,55.0
88,64.0
89,75.0
90,75.0
91,83.0
92,91.0
93,93.0
94,98.0
95,98.0
96,94.0
97,89.0
98,86.0
99,84.0
100,86.0
101,84.0
102,80.0
103,72.0
104,73.0
105,71.0
106,72.0
107,68.0
108,65.0
109,61.0
110,58.0
111,56.0
112,56.0
113,49.0
114,43.0
115,40.0
116,41.0
117,37.0
118,38.0
119,37.0
120,37.0
121,35.0
122,34.0
123,32.0
124,30.0
125,28.0
126,28.0
127,25.0
128,22.0
129,21.0
130,20.0
131,18.0
132,19.0
133,20.0
134,18.0
135,19.0
136,20.0
137,20.0
138,20.0
139,19.0
140,20.0
141,21.0
142,19.0
143,19.0
144,19.0
145,18.0
146,16.0
147,16.0
148,17.0
149,17.0
150,16.0
151,15.0
152,15.0
153,14.0
154,14.0
155,14.0
156,11.0
157,11.0
158,11.0
159,10.0
160,9.0
161,9.0
162,9.0
163,8.0
164,8.0
165,7.0
166,7.0
167,7.0
168,6.0
169,6.0
170,6.0
171,6.0
172,6.0
173,6.0
174,6.0
175,6.0
176,6.0
177,6.0
178,6.0
179,6.0
180,6.0
181,6.0
182,6.0
183,5.0
184,5.0
185,5.0
186,5.0
187,5.0
188,5.0
189,5.0
190,5.0
191,5.0
192,5.0
193,5.0
194,5.0
195,6.0
196,6.0
197,6.0
198,6.0
199,5.0
200,5.0
201,5.0
202,5.0
203,5.0
204,6.0
205,5.0
206,5.0
207,5.0
208,5.0
209,5.0
210,5.0
211,5.0
212,5.0
213,5.0
214,4.0
215,4.0
216,5.0
217,5.0
218,5.0
219,5.0
220,5.0
221,5.0
222,5.0
223,5.0
224,5.0
225,5.0
226,5.0
227,4.0
228,4.0
229,4.0
230,4.0
231,4.0
232,3.0
233,3.0
234,3.0
235,3.0
236,3.0
237,3.0
238,3.0
