,count
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,1
75,1
76,1
77,4
78,6
79,7
80,8
81,15
82,19
83,24
84,26
85,29
86,36
87,44
88,50
89,58
90,64
91,73
92,78
93,86
94,87
95,89
96,92
97,97
98,102
99,104
100,107
101,108
102,112
103,114
104,115
105,116
106,117
107,118
108,119
109,119
110,119
111,120
112,124
113,124
114,128
115,129
116,131
117,133
118,135
119,137
120,137
121,137
122,140
123,141
124,144
125,145
126,148
127,150
128,151
129,153
130,153
131,153
132,153
133,153
134,153
135,153
136,153
137,153
138,153
139,153
140,153
141,153
142,153
143,153
144,153
145,153
146,153
147,153
148,153
149,153
150,153
151,153
152,153
153,153
154,153
155,153
156,153
157,153
158,153
159,153
160,153
161,153
162,153
163,153
164,153
165,153
166,153
167,153
168,153
169,153
170,153
171,153
172,153
173,153
174,153
175,153
176,153
177,153
178,153
179,153
180,153
181,153
182,153
183,153
184,153
185,153
186,153
187,153
188,153
189,153
190,153
191,153
192,153
193,153
194,153
195,153
196,153
197,153
198,153
199,153
200,153
201,153
202,153
203,153
204,153
205,153
206,153
207,153
208,153
209,153
210,153
211,153
212,153
213,153
214,153
215,153
216,155
217,155
218,157
219,158
220,159
221,160
222,162
223,163
224,164
225,164
226,165
227,165
228,166
229,166
230,166
231,166
232,166
233,166
234,166
235,168
236,168
237,168
238,168
